COLLISION_ID,index,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET
4373116,8582,12/4/20,12:00:00,QUEENS,11426,40.73403,-73.723656,"(40.73403, -73.723656)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,243 STREET
4373576,9153,12/4/20,12:00:00,BRONX,10455,40.81608,-73.917694,"(40.81608, -73.917694)",1,0,0,0,1,0,0,0,Passing Too Closely,Passing Too Closely,Taxi,E-Bike,3 AVENUE
4373647,8838,12/4/20,14:00:00,BROOKLYN,11211,40.716778,-73.93635,"(40.716778, -73.93635)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,MORGAN AVENUE
4373157,8433,12/4/20,15:00:00,BROOKLYN,11214,40.604996,-73.99427,"(40.604996, -73.99427)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,83 STREET
4373262,8647,12/4/20,16:00:00,BRONX,10453,40.85004,-73.91606,"(40.85004, -73.91606)",1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Sedan,Bike,UNIVERSITY AVENUE
4373359,8580,12/4/20,18:00:00,BROOKLYN,11204,40.620914,-73.9753,"(40.620914, -73.9753)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MC DONALD AVENUE
4373594,8485,12/4/20,18:00:00,BROOKLYN,11237,40.711334,-73.9339,"(40.711334, -73.9339)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MORGAN AVENUE
4373478,8862,12/4/20,19:00:00,BROOKLYN,11212,40.654312,-73.90974,"(40.654312, -73.90974)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Van,E-Scooter,BOYLAND STREET
4374720,8362,12/4/20,20:00:00,QUEENS,11103,40.76464,-73.916595,"(40.76464, -73.916595)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,30 AVENUE
4373769,8429,12/5/20,4:00:00,MANHATTAN,10065,40.764053,-73.96476,"(40.764053, -73.96476)",1,0,0,0,1,0,0,0,Lane Marking Improper/Inadequate,Pavement Slippery,Sedan,Bike,3 AVENUE
4373979,9167,12/5/20,8:00:00,BROOKLYN,11208,40.66796,-73.87009,"(40.66796, -73.87009)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,LINDEN BOULEVARD
4373586,8349,12/5/20,17:00:00,BRONX,10455,40.819527,-73.91621,"(40.819527, -73.91621)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,MELROSE AVENUE
4373994,8843,12/5/20,20:00:00,BROOKLYN,11208,40.682037,-73.87788,"(40.682037, -73.87788)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,Bike,FULTON STREET
4373837,9026,12/5/20,22:00:00,MANHATTAN,10030,40.8165,-73.946556,"(40.8165, -73.946556)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,WEST 135 STREET
4373902,8728,12/6/20,8:00:00,MANHATTAN,10017,40.751335,-73.967896,"(40.751335, -73.967896)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,EAST 46 STREET
4373680,8650,12/6/20,9:00:00,MANHATTAN,10021,40.77039,-73.954124,"(40.77039, -73.954124)",1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,Sedan,Bike,EAST 76 STREET
4373884,8852,12/6/20,12:00:00,BROOKLYN,11201,40.68788,-73.99551,"(40.68788, -73.99551)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CLINTON STREET
4373560,8506,12/6/20,12:00:00,QUEENS,11377,40.743122,-73.897545,"(40.743122, -73.897545)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Sedan,Bike,WOODSIDE AVENUE
4374191,8689,12/6/20,14:00:00,STATEN ISLAND,10301,40.637352,-74.10314,"(40.637352, -74.10314)",1,0,0,0,1,0,0,0,Glare,Unspecified,Sedan,Bike,CONYINGHAM AVENUE
4373775,9154,12/6/20,16:00:00,BRONX,10459,40.821068,-73.89894,"(40.821068, -73.89894)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,E-Scooter,Sedan,WESTCHESTER AVENUE
4373864,8846,12/6/20,19:00:00,QUEENS,11368,40.757442,-73.86747,"(40.757442, -73.86747)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NORTHERN BOULEVARD
4373738,8884,12/6/20,21:00:00,QUEENS,11368,40.744934,-73.86792,"(40.744934, -73.86792)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,JUNCTION BOULEVARD
4374045,8365,12/7/20,0:00:00,BROOKLYN,11214,40.607243,-73.98726,"(40.607243, -73.98726)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,STILLWELL AVENUE
4373889,8683,12/7/20,10:00:00,BRONX,10468,40.867035,-73.896324,"(40.867035, -73.896324)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,EAST KINGSBRIDGE ROAD
4374041,8441,12/7/20,15:00:00,QUEENS,11421,40.69283,-73.85468,"(40.69283, -73.85468)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,90 STREET
4376687,8749,12/7/20,15:00:00,MANHATTAN,10022,40.759983,-73.964806,"(40.759983, -73.964806)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST 58 STREET
4374231,9136,12/7/20,20:00:00,BRONX,10466,40.895718,-73.849525,"(40.895718, -73.849525)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,PITMAN AVENUE
4374229,14093,12/8/20,0:00:00,BROOKLYN,11212,40.66425,-73.922104,"(40.66425, -73.922104)",2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,EAST 98 STREET
4376306,8439,12/8/20,1:00:00,BROOKLYN,11221,40.695114,-73.93194,"(40.695114, -73.93194)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Pick-up Truck,Bike,BROADWAY
4374437,8818,12/8/20,6:00:00,MANHATTAN,10036,40.758022,-73.981804,"(40.758022, -73.981804)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,E-Scooter,AVENUE OF THE AMERICAS
4374403,8359,12/8/20,8:00:00,BROOKLYN,11222,40.72766,-73.95099,"(40.72766, -73.95099)",1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MESEROLE AVENUE
4374708,7830,12/8/20,11:00:00,QUEENS,11106,40.761223,-73.9238,"(40.761223, -73.9238)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,33 STREET
4375453,7948,12/8/20,11:00:00,QUEENS,11368,40.751297,-73.889336,"(40.751297, -73.889336)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bus,Bike,35 AVENUE
4374354,8199,12/8/20,11:00:00,MANHATTAN,10029,40.794468,-73.93964,"(40.794468, -73.93964)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 112 STREET
4374342,8184,12/8/20,12:00:00,BROOKLYN,11234,40.632095,-73.91861,"(40.632095, -73.91861)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,FLATLANDS AVENUE
4374313,8033,12/8/20,12:00:00,QUEENS,11375,40.71032,-73.84998,"(40.71032, -73.84998)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Station Wagon/Sport Utility Vehicle,E-Bike,71 ROAD
4374468,7873,12/8/20,14:00:00,QUEENS,11368,40.747196,-73.86033,"(40.747196, -73.86033)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,104 STREET
4377566,8739,12/8/20,17:00:00,QUEENS,11379,40.719395,-73.87471,"(40.719395, -73.87471)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,E-Bike,80 STREET
4374881,8961,12/8/20,17:00:00,BROOKLYN,11236,40.633183,-73.90814,"(40.633183, -73.90814)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,AVENUE K
4377406,8570,12/8/20,18:00:00,MANHATTAN,10003,40.732254,-73.99636,"(40.732254, -73.99636)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WEST 8 STREET
4374409,8910,12/8/20,18:00:00,QUEENS,11354,40.75829,-73.83431,"(40.75829, -73.83431)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,Station Wagon/Sport Utility Vehicle,Bike,ROOSEVELT AVENUE
4377008,9144,12/8/20,19:00:00,MANHATTAN,10011,40.74649,-74.001335,"(40.74649, -74.001335)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,E-Scooter,9 AVENUE
4374687,8475,12/8/20,19:00:00,BROOKLYN,11204,40.630283,-73.97816,"(40.630283, -73.97816)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,DAHILL ROAD
4374436,8875,12/8/20,22:00:00,QUEENS,11369,40.75996,-73.8614,"(40.75996, -73.8614)",1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,108 STREET
4374761,7991,12/9/20,12:00:00,MANHATTAN,10002,40.716972,-73.98996,"(40.716972, -73.98996)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,GRAND STREET
4374608,8039,12/9/20,13:00:00,MANHATTAN,10016,40.74775,-73.98086,"(40.74775, -73.98086)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Van,E-Scooter,PARK AVENUE
4375084,7937,12/9/20,14:00:00,BROOKLYN,11208,40.66294,-73.87558,"(40.66294, -73.87558)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Bike,STANLEY AVENUE
4374661,8193,12/9/20,15:00:00,MANHATTAN,10001,40.74715,-73.985504,"(40.74715, -73.985504)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Sedan,5 AVENUE
4374612,7983,12/9/20,18:00:00,MANHATTAN,10025,40.79395,-73.97417,"(40.79395, -73.97417)",1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,Box Truck,Bike,WEST 94 STREET
4375559,8242,12/9/20,20:00:00,QUEENS,11379,40.72709,-73.87472,"(40.72709, -73.87472)",1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,Sedan,Bike,ELIOT AVENUE
4376070,7838,12/9/20,21:00:00,QUEENS,11432,40.708447,-73.800224,"(40.708447, -73.800224)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Bike,162 STREET
4375896,8230,12/10/20,0:00:00,QUEENS,11377,40.745594,-73.9034,"(40.745594, -73.9034)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,ROOSEVELT AVENUE
4375042,7788,12/10/20,5:00:00,MANHATTAN,10019,40.767815,-73.98951,"(40.767815, -73.98951)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,E-Scooter,Station Wagon/Sport Utility Vehicle,10 AVENUE
4375481,8098,12/10/20,8:00:00,QUEENS,11101,40.75379,-73.91548,"(40.75379, -73.91548)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NORTHERN BOULEVARD
4374908,8252,12/10/20,9:00:00,MANHATTAN,10022,40.759983,-73.964806,"(40.759983, -73.964806)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,2 AVENUE
4374904,7758,12/10/20,10:00:00,MANHATTAN,10022,40.754875,-73.96853,"(40.754875, -73.96853)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,E-Scooter,EAST 50 STREET
4374816,8208,12/10/20,10:00:00,BROOKLYN,11204,40.61483,-73.99838,"(40.61483, -73.99838)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BAY RIDGE PARKWAY
4375880,8056,12/10/20,12:00:00,BROOKLYN,11215,40.677414,-73.98305,"(40.677414, -73.98305)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,4 AVENUE
4375372,7987,12/10/20,13:00:00,BRONX,10452,40.842464,-73.92414,"(40.842464, -73.92414)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,E-Bike,OGDEN AVENUE
4375327,8035,12/10/20,13:00:00,QUEENS,11421,40.689472,-73.8442,"(40.689472, -73.8442)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,ATLANTIC AVENUE
4376215,8040,12/10/20,14:00:00,BRONX,10463,40.877068,-73.906105,"(40.877068, -73.906105)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,BROADWAY
4375484,7990,12/10/20,16:00:00,QUEENS,11106,40.758175,-73.924065,"(40.758175, -73.924065)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,34 AVENUE
4375168,7959,12/10/20,17:00:00,QUEENS,11368,40.750183,-73.86799,"(40.750183, -73.86799)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Listening/Using Headphones,Sedan,Bike,98 STREET
4375223,8069,12/10/20,17:00:00,BROOKLYN,11220,40.639294,-74.01279,"(40.639294, -74.01279)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,6 AVENUE
4375004,7908,12/10/20,18:00:00,BRONX,10460,40.840176,-73.88006,"(40.840176, -73.88006)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,EAST TREMONT AVENUE
4376872,8143,12/10/20,19:00:00,QUEENS,11416,40.68816,-73.848854,"(40.68816, -73.848854)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WOODHAVEN BOULEVARD
4375829,7894,12/11/20,0:00:00,QUEENS,11370,40.7666,-73.89117,"(40.7666, -73.89117)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,78 STREET
4376152,7938,12/11/20,10:00:00,BROOKLYN,11208,40.69168,-73.99965,"(40.69168, -73.99965)",1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,COM,Bike,ATLANTIC AVENUE
4375994,7907,12/11/20,10:00:00,MANHATTAN,10075,40.772655,-73.95556,"(40.772655, -73.95556)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,2 AVENUE
4375205,8237,12/11/20,11:00:00,BROOKLYN,11204,40.61626,-73.99309,"(40.61626, -73.99309)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,18 AVENUE
4375136,7826,12/11/20,12:00:00,BROOKLYN,11238,40.68489,-73.96211,"(40.68489, -73.96211)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Van,Bike,GATES AVENUE
4376287,7882,12/11/20,12:00:00,BROOKLYN,11204,40.63007,-73.982414,"(40.63007, -73.982414)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,17 AVENUE
4376300,8115,12/11/20,14:00:00,QUEENS,11417,40.72956,-73.87145,"(40.72956, -73.87145)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,WOODHAVEN BOULEVARD
4375807,8156,12/11/20,15:00:00,BROOKLYN,11230,40.609985,-73.96239,"(40.609985, -73.96239)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,CONEY ISLAND AVENUE
4375162,7914,12/11/20,15:00:00,BROOKLYN,11235,40.590294,-73.952866,"(40.590294, -73.952866)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,AVENUE Y
4375268,7756,12/11/20,15:00:00,BRONX,10457,40.852516,-73.90001,"(40.852516, -73.90001)",1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST 180 STREET
4375430,7980,12/11/20,16:00:00,QUEENS,11368,40.751545,-73.87085,"(40.751545, -73.87085)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,JUNCTION BOULEVARD
4376369,8020,12/11/20,16:00:00,BROOKLYN,11201,40.696293,-73.991196,"(40.696293, -73.991196)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CADMAN PLAZA WEST
4375307,8159,12/11/20,17:00:00,BROOKLYN,11213,40.6772,-73.94147,"(40.6772, -73.94147)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,KINGSTON AVENUE
4375709,8262,12/11/20,18:00:00,BROOKLYN,11211,40.712757,-73.95682,"(40.712757, -73.95682)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Sedan,Bike,GRAND STREET
4376732,8170,12/11/20,18:00:00,BROOKLYN,11215,40.66677,-73.98831,"(40.66677, -73.98831)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Scooter,13 STREET
4375638,7963,12/11/20,23:00:00,QUEENS,11354,40.757183,-73.83396,"(40.757183, -73.83396)",1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Sedan,E-Bike,COLLEGE POINT BOULEVARD
4375871,8172,12/12/20,0:00:00,BRONX,10454,40.809776,-73.92241,"(40.809776, -73.92241)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST 139 STREET
4377265,7800,12/12/20,6:00:00,MANHATTAN,10031,40.82664,-73.94306,"(40.82664, -73.94306)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,SAINT NICHOLAS AVENUE
4375596,8082,12/12/20,15:00:00,BROOKLYN,11236,40.651653,-73.91738,"(40.651653, -73.91738)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pavement Slippery,Station Wagon/Sport Utility Vehicle,Bike,AVENUE A
4375597,7804,12/12/20,21:00:00,BROOKLYN,11203,40.64981,-73.93503,"(40.64981, -73.93503)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,SNYDER AVENUE
4377237,8071,12/12/20,22:00:00,QUEENS,11104,40.745224,-73.921135,"(40.745224, -73.921135)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,43 STREET
4375490,7819,12/12/20,23:00:00,QUEENS,11102,40.77077,-73.91727,"(40.77077, -73.91727)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,31 STREET
4375526,8247,12/13/20,0:00:00,BROOKLYN,11203,40.65812,-73.934006,"(40.65812, -73.934006)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,SCHENECTADY AVENUE
4375457,8025,12/13/20,5:00:00,BRONX,10467,40.844524,-73.902725,"(40.844524, -73.902725)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Bike,WEBSTER AVENUE
4376569,8163,12/13/20,13:00:00,STATEN ISLAND,10301,40.647312,-74.08069,"(40.647312, -74.08069)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,RICHMOND TERRACE
4375774,7764,12/13/20,14:00:00,BROOKLYN,11220,40.64983,-74.00909,"(40.64983, -74.00909)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,4 AVENUE
4376040,8239,12/13/20,15:00:00,BROOKLYN,11213,40.667015,-73.9313,"(40.667015, -73.9313)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,UTICA AVENUE
4375705,8264,12/13/20,15:00:00,BROOKLYN,11237,40.706352,-73.9319,"(40.706352, -73.9319)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,HARRISON PLACE
4375699,8133,12/13/20,15:00:00,BROOKLYN,11213,40.666878,-73.94522,"(40.666878, -73.94522)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Scooter,Sedan,BROOKLYN AVENUE
4375680,8158,12/13/20,16:00:00,MANHATTAN,10024,40.78722,-73.96793,"(40.78722, -73.96793)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Bike,WEST 89 STREET
4376037,8007,12/13/20,17:00:00,MANHATTAN,10031,40.82523,-73.94761,"(40.82523, -73.94761)",1,0,0,0,1,0,0,0,Driver Inexperience,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Scooter,AMSTERDAM AVENUE
4375946,7779,12/13/20,17:00:00,MANHATTAN,10023,40.772243,-73.990005,"(40.772243, -73.990005)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,WEST END AVENUE
4375765,7815,12/13/20,18:00:00,MANHATTAN,10003,40.72798,-73.98813,"(40.72798, -73.98813)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Sedan,Bike,2 AVENUE
4375775,8151,12/13/20,19:00:00,BROOKLYN,11212,40.658836,-73.92046,"(40.658836, -73.92046)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,KINGS HIGHWAY
4375803,7960,12/13/20,19:00:00,QUEENS,11374,40.726173,-73.86489,"(40.726173, -73.86489)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Sedan,Bike,63 DRIVE
4375947,7898,12/13/20,20:00:00,MANHATTAN,10023,40.78056,-73.98022,"(40.78056, -73.98022)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,AMSTERDAM AVENUE
4375703,8270,12/13/20,20:00:00,BROOKLYN,11214,40.59727,-73.99868,"(40.59727, -73.99868)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BAY PARKWAY
4375787,7806,12/13/20,21:00:00,MANHATTAN,10030,40.822163,-73.94242,"(40.822163, -73.94242)",2,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Keep Right,Sedan,Bike,WEST 144 STREET
4375966,7774,12/14/20,9:00:00,QUEENS,11101,40.748924,-73.937386,"(40.748924, -73.937386)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Flat Bed,E-Scooter,JACKSON AVENUE
4376039,8206,12/14/20,13:00:00,BROOKLYN,11249,40.71786,-73.96223,"(40.71786, -73.96223)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WYTHE AVENUE
4376049,8238,12/14/20,14:00:00,QUEENS,11434,40.683777,-73.76975,"(40.683777, -73.76975)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MERRICK BOULEVARD
4377745,8220,12/15/20,9:00:00,MANHATTAN,10002,40.71975,-73.992165,"(40.71975, -73.992165)",1,0,0,0,1,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,Tow Truck / Wrecker,Bike,DELANCEY STREET
4376754,7909,12/15/20,10:00:00,QUEENS,11373,40.734375,-73.87342,"(40.734375, -73.87342)",1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,Sedan,Bike,57 AVENUE
4376406,7805,12/15/20,11:00:00,BROOKLYN,11215,40.67146,-73.99103,"(40.67146, -73.99103)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,3 AVENUE
4376319,7839,12/15/20,12:00:00,BROOKLYN,11235,40.611034,-73.95258,"(40.611034, -73.95258)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 21 STREET
4376535,8175,12/15/20,12:00:00,MANHATTAN,10006,40.710876,-74.01439,"(40.710876, -74.01439)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,LIBERTY STREET
4378241,8154,12/15/20,12:00:00,QUEENS,11385,40.704563,-73.91066,"(40.704563, -73.91066)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,SENECA AVENUE
4376531,8061,12/15/20,13:00:00,QUEENS,11377,40.74128,-73.90257,"(40.74128, -73.90257)",1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,Sedan,Bike,QUEENS BOULEVARD
4377445,8213,12/15/20,15:00:00,BROOKLYN,11201,40.68993,-73.98148,"(40.68993, -73.98148)",1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,DE KALB AVENUE
4376583,8180,12/15/20,15:00:00,BROOKLYN,11220,40.633152,-74.01639,"(40.633152, -74.01639)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bike,7 AVENUE
4379615,8162,12/15/20,22:00:00,QUEENS,11421,40.692318,-73.8609,"(40.692318, -73.8609)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,Bike,JAMAICA AVENUE
