collision_id,dates,times,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,vehicle_type_code_1,vehicle_type_code_2,street,bike_lane,day_of_week,month,temperature,visibility,humidity,wind_speed,weather_main
4552651,8/6/22,11:00:00,QUEENS,11358,40.754864,-73.79162,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,189 STREET,0,Saturday,August,76.08,10000,77,8.05,Clear
4552651,8/6/22,11:00:00,QUEENS,11358,40.754864,-73.79162,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,189 STREET,0,Saturday,August,76.08,10000,77,8.05,Clear
4553552,8/6/22,11:00:00,MANHATTAN,10280,40.704895,-74.01734,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,BATTERY PLACE,1,Saturday,August,76.08,10000,77,8.05,Clear
4553552,8/6/22,11:00:00,MANHATTAN,10280,40.704895,-74.01734,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,BATTERY PLACE,1,Saturday,August,76.08,10000,77,8.05,Clear
4553512,8/6/22,12:00:00,BROOKLYN,11217,40.681835,-73.97584,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,Bike,FLATBUSH AVENUE,0,Saturday,August,78.31,10000,74,8.05,Clear
4552930,8/6/22,15:00:00,QUEENS,11361,40.762276,-73.785126,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,station wagon/sport utility vehicle,Bike,FRANCIS LEWIS BOULEVARD,0,Saturday,August,86.7,10000,63,8.05,Clear
4554862,8/6/22,17:00:00,MANHATTAN,10009,40.72639,-73.991806,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BOWERY,0,Saturday,August,89.96,10000,55,13.8,Clear
4554733,8/6/22,19:00:00,MANHATTAN,10013,40.716015,-74.00883,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,WEST BROADWAY,1,Saturday,August,89.19,10000,50,13.8,Clear
4555541,8/7/22,0:00:00,BROOKLYN,11214,40.60041,-73.9882,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,84 STREET,1,Sunday,August,86.07,10000,61,14.97,Clouds
4555541,8/7/22,0:00:00,BROOKLYN,11214,40.60041,-73.9882,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,84 STREET,1,Sunday,August,86.07,10000,61,14.97,Clouds
4552822,8/7/22,0:00:00,QUEENS,11101,40.753284,-73.92049,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,NORTHERN BOULEVARD,0,Sunday,August,86.07,10000,61,14.97,Clouds
4552822,8/7/22,0:00:00,QUEENS,11101,40.753284,-73.92049,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,NORTHERN BOULEVARD,0,Sunday,August,86.07,10000,61,14.97,Clouds
4553189,8/7/22,1:00:00,QUEENS,11412,40.704536,-73.75472,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,111 AVENUE,1,Sunday,August,85.24,10000,63,11.5,Clear
4561781,8/7/22,3:00:00,QUEENS,11368,40.74869,-73.85772,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,108 STREET,0,Sunday,August,83.55,10000,68,14.97,Clouds
4554039,8/7/22,14:00:00,QUEENS,11372,40.749256,-73.888985,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,77 STREET,0,Sunday,August,84.56,10000,73,13.8,Clouds
4554039,8/7/22,14:00:00,QUEENS,11372,40.749256,-73.888985,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,77 STREET,0,Sunday,August,84.56,10000,73,13.8,Clouds
4554039,8/7/22,14:00:00,QUEENS,11372,40.749256,-73.888985,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,77 STREET,0,Sunday,August,84.56,10000,73,13.8,Clouds
4557087,8/7/22,14:00:00,BROOKLYN,11212,40.664707,-73.92824,1,0,0,0,1,0,0,0,Unspecified,Unspecified,e-bike,Sedan,EAST NEW YORK AVENUE,1,Sunday,August,84.56,10000,73,13.8,Clouds
4557087,8/7/22,14:00:00,BROOKLYN,11212,40.664707,-73.92824,1,0,0,0,1,0,0,0,Unspecified,Unspecified,e-bike,Sedan,EAST NEW YORK AVENUE,1,Sunday,August,84.56,10000,73,13.8,Clouds
4557087,8/7/22,14:00:00,BROOKLYN,11212,40.664707,-73.92824,1,0,0,0,1,0,0,0,Unspecified,Unspecified,e-bike,Sedan,EAST NEW YORK AVENUE,1,Sunday,August,84.56,10000,73,13.8,Clouds
4553466,8/7/22,14:00:00,MANHATTAN,10002,40.71975,-73.992165,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,station wagon/sport utility vehicle,E-Bike,DELANCEY STREET,1,Sunday,August,84.56,10000,73,13.8,Clouds
4553466,8/7/22,14:00:00,MANHATTAN,10002,40.71975,-73.992165,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,station wagon/sport utility vehicle,E-Bike,DELANCEY STREET,1,Sunday,August,84.56,10000,73,13.8,Clouds
4553466,8/7/22,14:00:00,MANHATTAN,10002,40.71975,-73.992165,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,station wagon/sport utility vehicle,E-Bike,DELANCEY STREET,1,Sunday,August,84.56,10000,73,13.8,Clouds
4553254,8/7/22,18:00:00,BRONX,10451,40.816696,-73.923096,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,E-Bike,MORRIS AVENUE,0,Sunday,August,90.46,10000,57,25.32,Rain
4553735,8/7/22,19:00:00,MANHATTAN,10027,40.820625,-73.95842,1,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,bike,Station Wagon/Sport Utility Vehicle,WEST 134 STREET,0,Sunday,August,78.94,6437,78,19.57,Thunderstorm
4554663,8/7/22,21:00:00,BROOKLYN,11220,40.64143,-74.02098,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,3 AVENUE,1,Sunday,August,89.6,10000,59,17.27,Rain
4553201,8/7/22,22:00:00,BROOKLYN,11204,40.628876,-73.98043,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,48 STREET,1,Sunday,August,90.5,10000,53,20.71,Clouds
4555842,8/7/22,23:00:00,MANHATTAN,10033,40.850166,-73.93576,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,Bike,BROADWAY,0,Sunday,August,89.55,10000,53,17.27,Clear
4555842,8/7/22,23:00:00,MANHATTAN,10033,40.850166,-73.93576,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,Bike,BROADWAY,0,Sunday,August,89.55,10000,53,17.27,Clear
4555168,8/7/22,23:00:00,BRONX,10456,40.831055,-73.905846,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,bike,Sedan,EAST 168 STREET,0,Sunday,August,89.55,10000,53,17.27,Clear
4555168,8/7/22,23:00:00,BRONX,10456,40.831055,-73.905846,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,bike,Sedan,EAST 168 STREET,0,Sunday,August,89.55,10000,53,17.27,Clear
4553649,8/8/22,8:00:00,MANHATTAN,10018,40.7517,-73.986404,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,dump,E-Bike,WEST 37 STREET,1,Monday,August,79.52,10000,81,10.36,Clear
4556812,8/8/22,10:00:00,QUEENS,11365,40.730053,-73.79353,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,73 AVENUE,0,Monday,August,78.58,10000,85,10.36,Clouds
4559516,8/8/22,13:00:00,MANHATTAN,10032,40.838425,-73.941696,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BROADWAY,0,Monday,August,81.59,10000,80,13.8,Clouds
4553681,8/8/22,14:00:00,MANHATTAN,10032,40.832863,-73.94204,1,0,0,0,1,0,0,0,Turning Improperly,Other Vehicular,bike,Station Wagon/Sport Utility Vehicle,AMSTERDAM AVENUE,0,Monday,August,84.47,10000,73,13.8,Clouds
4554425,8/8/22,16:00:00,MANHATTAN,10013,40.719696,-74.00594,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,sedan,Bike,WEST BROADWAY,0,Monday,August,89.71,10000,62,16.11,Clouds
4553886,8/8/22,17:00:00,BROOKLYN,11237,40.714207,-73.92817,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,sedan,Bike,METROPOLITAN AVENUE,0,Monday,August,91.62,10000,57,17.27,Clouds
4555628,8/8/22,19:00:00,QUEENS,11385,40.702595,-73.8553,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,WOODHAVEN BOULEVARD,0,Monday,August,93.34,10000,50,19.57,Clouds
4571799,8/9/22,0:00:00,STATEN ISLAND,10303,40.625515,-74.15226,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,pick-up truck,Bike,FOREST AVENUE,1,Tuesday,August,87.15,10000,61,18.41,Clear
4571799,8/9/22,0:00:00,STATEN ISLAND,10303,40.625515,-74.15226,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,pick-up truck,Bike,FOREST AVENUE,1,Tuesday,August,87.15,10000,61,18.41,Clear
4555902,8/9/22,0:00:00,BROOKLYN,11249,40.70113,-73.96087,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Sedan,WILLIAMSBURG STREET EAST,0,Tuesday,August,87.15,10000,61,18.41,Clear
4555902,8/9/22,0:00:00,BROOKLYN,11249,40.70113,-73.96087,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Sedan,WILLIAMSBURG STREET EAST,0,Tuesday,August,87.15,10000,61,18.41,Clear
4554014,8/9/22,5:00:00,STATEN ISLAND,10301,40.635933,-74.07585,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,BAY STREET,1,Tuesday,August,83.34,10000,72,13.8,Clear
4553843,8/9/22,8:00:00,MANHATTAN,10065,40.763733,-73.962074,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,EAST 64 STREET,0,Tuesday,August,81.39,10000,79,10.36,Clouds
4553843,8/9/22,8:00:00,MANHATTAN,10065,40.763733,-73.962074,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,EAST 64 STREET,0,Tuesday,August,81.39,10000,79,10.36,Clouds
4553614,8/9/22,8:00:00,QUEENS,11106,40.75694,-73.93464,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,37 AVENUE,0,Tuesday,August,81.39,10000,79,10.36,Clouds
4553614,8/9/22,8:00:00,QUEENS,11106,40.75694,-73.93464,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,37 AVENUE,0,Tuesday,August,81.39,10000,79,10.36,Clouds
4553882,8/9/22,9:00:00,QUEENS,11373,40.741295,-73.88029,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,sedan,Bike,WHITNEY AVENUE,0,Tuesday,August,80.55,10000,81,11.01,Clear
4558643,8/9/22,14:00:00,QUEENS,11106,40.75974,-73.93195,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,35 AVENUE,0,Tuesday,August,87.42,10000,63,10.36,Clear
4553782,8/9/22,16:00:00,QUEENS,11433,40.691967,-73.78251,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,sedan,E-Bike,SAYRES AVENUE,0,Tuesday,August,92.59,10000,54,17.27,Clear
4553884,8/9/22,17:00:00,QUEENS,11373,40.734875,-73.88212,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,View Obstructed/Limited,sedan,Bike,GRAND AVENUE,0,Tuesday,August,94.75,10000,50,16.11,Clouds
4553884,8/9/22,17:00:00,QUEENS,11373,40.734875,-73.88212,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,View Obstructed/Limited,sedan,Bike,GRAND AVENUE,0,Tuesday,August,94.75,10000,50,16.11,Clouds
4556991,8/9/22,17:00:00,BROOKLYN,11238,40.68187,-73.955826,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,HANCOCK STREET,0,Tuesday,August,94.75,10000,50,16.11,Clouds
4556991,8/9/22,17:00:00,BROOKLYN,11238,40.68187,-73.955826,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,HANCOCK STREET,0,Tuesday,August,94.75,10000,50,16.11,Clouds
4555317,8/9/22,18:00:00,BROOKLYN,11211,40.71759,-73.94995,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,LORIMER STREET,0,Tuesday,August,96.31,10000,47,18.41,Clouds
4554556,8/9/22,20:00:00,QUEENS,11422,40.677845,-73.729744,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,130 ROAD,1,Tuesday,August,95.81,10000,46,18.99,Clouds
4554057,8/9/22,21:00:00,QUEENS,11369,40.760612,-73.872894,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,96 STREET,0,Tuesday,August,95.41,10000,45,17.27,Rain
4555837,8/10/22,0:00:00,BROOKLYN,11203,40.650806,-73.94958,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Sedan,CHURCH AVENUE,0,Wednesday,August,86.77,10000,61,7,Clouds
4554232,8/10/22,3:00:00,MANHATTAN,10031,40.827343,-73.94279,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,SAINT NICHOLAS AVENUE,0,Wednesday,August,85.08,10000,60,4.61,Clouds
4554263,8/10/22,8:00:00,QUEENS,11101,40.750965,-73.94027,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Bike,QUEENS PLAZA NORTH,0,Wednesday,August,79.3,10000,62,14.97,Rain
4554119,8/10/22,11:00:00,BRONX,10472,40.8283,-73.88296,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,WESTCHESTER AVENUE,0,Wednesday,August,76.84,10000,67,10.36,Clear
4555179,8/10/22,14:00:00,MANHATTAN,10035,40.804367,-73.93533,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,EAST 126 STREET,0,Wednesday,August,80.47,10000,56,11.5,Clouds
4554440,8/10/22,15:00:00,BROOKLYN,11211,40.71148,-73.9456,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,motorcycle,Bike,GRAND STREET,0,Wednesday,August,81.95,10000,55,10.36,Clouds
4556299,8/10/22,16:00:00,BROOKLYN,11232,40.64727,-73.99731,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,39 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4556299,8/10/22,16:00:00,BROOKLYN,11232,40.64727,-73.99731,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,39 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4556299,8/10/22,16:00:00,BROOKLYN,11232,40.64727,-73.99731,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,39 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4554139,8/10/22,16:00:00,QUEENS,11422,40.653736,-73.73682,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,253 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4554139,8/10/22,16:00:00,QUEENS,11422,40.653736,-73.73682,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,253 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4554139,8/10/22,16:00:00,QUEENS,11422,40.653736,-73.73682,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,253 STREET,1,Wednesday,August,84.76,10000,51,6.91,Clouds
4554583,8/10/22,16:00:00,BRONX,10454,40.81108,-73.9273,5,0,0,0,1,0,4,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 138 STREET,0,Wednesday,August,84.76,10000,51,6.91,Clouds
4554583,8/10/22,16:00:00,BRONX,10454,40.81108,-73.9273,5,0,0,0,1,0,4,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 138 STREET,0,Wednesday,August,84.76,10000,51,6.91,Clouds
4554583,8/10/22,16:00:00,BRONX,10454,40.81108,-73.9273,5,0,0,0,1,0,4,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 138 STREET,0,Wednesday,August,84.76,10000,51,6.91,Clouds
4554369,8/10/22,17:00:00,BROOKLYN,11230,40.617004,-73.96912,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,OCEAN PARKWAY,1,Wednesday,August,86.11,10000,49,5.75,Clouds
4554202,8/10/22,18:00:00,QUEENS,11104,40.74576,-73.92581,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,43 AVENUE,0,Wednesday,August,84.9,10000,52,6.91,Clouds
4554202,8/10/22,18:00:00,QUEENS,11104,40.74576,-73.92581,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,43 AVENUE,0,Wednesday,August,84.9,10000,52,6.91,Clouds
4555533,8/10/22,18:00:00,BROOKLYN,11215,40.671555,-73.987724,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,4 AVENUE,1,Wednesday,August,84.9,10000,52,6.91,Clouds
4555533,8/10/22,18:00:00,BROOKLYN,11215,40.671555,-73.987724,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,4 AVENUE,1,Wednesday,August,84.9,10000,52,6.91,Clouds
4556965,8/10/22,20:00:00,QUEENS,11102,40.776695,-73.927826,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Bike,SHORE BOULEVARD,0,Wednesday,August,86.63,10000,53,5.99,Clouds
4554249,8/10/22,23:00:00,QUEENS,11354,40.763588,-73.83603,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,COLLEGE POINT BOULEVARD,0,Wednesday,August,79.86,10000,69,11.5,Clouds
4554249,8/10/22,23:00:00,QUEENS,11354,40.763588,-73.83603,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,COLLEGE POINT BOULEVARD,0,Wednesday,August,79.86,10000,69,11.5,Clouds
4554212,8/10/22,23:00:00,BROOKLYN,11222,40.728416,-73.952415,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,sedan,Bike,LEONARD STREET,0,Wednesday,August,79.86,10000,69,11.5,Clouds
4554212,8/10/22,23:00:00,BROOKLYN,11222,40.728416,-73.952415,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,sedan,Bike,LEONARD STREET,0,Wednesday,August,79.86,10000,69,11.5,Clouds
4555512,8/11/22,0:00:00,BRONX,10466,40.889294,-73.849495,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,us postal,Bike,EAST 231 STREET,0,Thursday,August,78.42,10000,75,11.99,Clouds
4554552,8/11/22,9:00:00,BROOKLYN,11217,40.689735,-73.97611,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,SOUTH ELLIOTT PLACE,0,Thursday,August,76.84,10000,80,8.05,Clouds
4555052,8/11/22,13:00:00,MANHATTAN,10011,40.748356,-74.00369,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,10 AVENUE,1,Thursday,August,73.74,6437,86,8.99,Mist
4557936,8/19/22,19:00:00,MANHATTAN,10011,40.73736,-73.99685,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Taxi,AVENUE OF THE AMERICAS,1,Friday,August,87.46,10000,40,17.27,Clouds
4557936,8/19/22,19:00:00,MANHATTAN,10011,40.73736,-73.99685,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Taxi,AVENUE OF THE AMERICAS,1,Friday,August,87.46,10000,40,17.27,Clouds
4557936,8/19/22,19:00:00,MANHATTAN,10011,40.73736,-73.99685,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Taxi,AVENUE OF THE AMERICAS,1,Friday,August,87.46,10000,40,17.27,Clouds
4554582,8/11/22,15:00:00,BRONX,10475,40.878464,-73.82828,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,COOP CITY BOULEVARD,0,Thursday,August,78.57,10000,67,6.91,Rain
4554582,8/11/22,15:00:00,BRONX,10475,40.878464,-73.82828,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,COOP CITY BOULEVARD,0,Thursday,August,78.57,10000,67,6.91,Rain
4557057,8/11/22,15:00:00,MANHATTAN,10022,40.75613,-73.96761,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,2 AVENUE,0,Thursday,August,78.57,10000,67,6.91,Rain
4557057,8/11/22,15:00:00,MANHATTAN,10022,40.75613,-73.96761,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,2 AVENUE,0,Thursday,August,78.57,10000,67,6.91,Rain
4558849,8/11/22,16:00:00,BROOKLYN,11221,40.689426,-73.94223,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,GREENE AVENUE,0,Thursday,August,82.31,10000,56,6.91,Clear
4555074,8/11/22,17:00:00,MANHATTAN,10001,40.75449,-74.006744,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,limo,Bike,WEST 30 STREET,1,Thursday,August,84.67,10000,51,5.01,Clear
4554391,8/11/22,18:00:00,BROOKLYN,11231,40.67315,-74.01245,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BEARD STREET,1,Thursday,August,88.38,10000,44,10.36,Clouds
4556244,8/11/22,21:00:00,QUEENS,11356,40.787727,-73.84592,1,0,0,0,1,0,0,0,Following Too Closely,Unsafe Lane Changing,sedan,E-Bike,COLLEGE POINT BOULEVARD,0,Thursday,August,88.7,10000,41,11.5,Clear
4554483,8/11/22,22:00:00,BRONX,10452,40.831974,-73.9235,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,RIVER AVENUE,0,Thursday,August,86.2,10000,47,5.01,Clear
4563263,8/11/22,23:00:00,MANHATTAN,10040,40.85891,-73.922966,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,10 AVENUE,0,Thursday,August,82.09,10000,59,13.8,Clouds
4554501,8/12/22,0:00:00,BROOKLYN,11235,40.58371,-73.94739,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,EMMONS AVENUE,1,Friday,August,80.49,10000,62,12.66,Clear
4554610,8/12/22,4:00:00,QUEENS,11377,40.741863,-73.90751,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,pick-up truck,Bike,QUEENS BOULEVARD,0,Friday,August,80.89,10000,38,17.27,Clouds
4554567,8/12/22,7:00:00,BRONX,10451,40.818558,-73.92732,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,GRAND CONCOURSE,0,Friday,August,76.19,10000,53,10.36,Clouds
4555209,8/12/22,8:00:00,BROOKLYN,11208,40.68541,-73.87274,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CRESCENT STREET,1,Friday,August,75.16,10000,57,13.8,Clouds
4554577,8/12/22,9:00:00,QUEENS,11373,40.735752,-73.88052,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,GRAND AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4554577,8/12/22,9:00:00,QUEENS,11373,40.735752,-73.88052,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,GRAND AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4554577,8/12/22,9:00:00,QUEENS,11373,40.735752,-73.88052,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,GRAND AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4555839,8/12/22,9:00:00,MANHATTAN,10033,40.855095,-73.9369,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,pick-up truck,E-Bike,FORT WASHINGTON AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4555839,8/12/22,9:00:00,MANHATTAN,10033,40.855095,-73.9369,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,pick-up truck,E-Bike,FORT WASHINGTON AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4555839,8/12/22,9:00:00,MANHATTAN,10033,40.855095,-73.9369,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,pick-up truck,E-Bike,FORT WASHINGTON AVENUE,0,Friday,August,73.63,10000,61,14.97,Clouds
4554578,8/12/22,9:00:00,QUEENS,11368,40.74218,-73.850876,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,111 STREET,0,Friday,August,73.63,10000,61,14.97,Clouds
4554578,8/12/22,9:00:00,QUEENS,11368,40.74218,-73.850876,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,111 STREET,0,Friday,August,73.63,10000,61,14.97,Clouds
